"AllocatedMethodId","AllocatedResourceId","AllocatedResourceName","AllocatedTags","BilledCost","BillingAccountId","BillingAccountName","BillingAccountType","BillingCurrency","BillingPeriodEnd","BillingPeriodStart","CapacityReservationId","CapacityReservationStatus","ChargeCategory","ChargeClass","ChargeDescription","ChargePeriodEnd","ChargePeriodStart","CommitmentDiscountCategory","CommitmentDiscountId","CommitmentDiscountName","CommitmentDiscountQuantity","CommitmentDiscountStatus","CommitmentDiscountType","CommitmentDiscountUnit","ConsumedQuantity","ConsumedUnit","ContractApplied","ContractedCost","ContractedUnitPrice","EffectiveCost","HostProviderName","InvoiceIssuerName","ListCost","ListUnitPrice","PricingCategory","PricingCurrency","PricingQuantity","PricingUnit","ProviderName","PublisherName","RegionId","RegionName","ResourceId","ResourceName","ResourceType","ServiceCategory","ServiceName","ServiceProviderName","SkuId","SkuMeter","SkuPriceDetails","SkuPriceId","SubAccountId","SubAccountName","SubAccountType","Tags","AllocatedMethodDetails","AvailabilityZone","ChargeFrequency","InvoiceId","ServiceSubcategory","PricingCurrencyContractedUnitPrice","PricingCurrencyEffectiveCost","PricingCurrencyListUnitPrice"
"AllocatedMethodId-7334","AllocatedResourceId-1828","AllocatedResourceName-9582","{}",321.14266872,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Storage Bucket in Singapore","2024-09-22T10:00:00Z","2024-09-22T09:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,139.1100000000,"GiB",NULL,439.921464,3.1624,321.14266872,"Google","Google",586.571226,4.2166,"Standard","USD",139.11,"GiB","Google","Google","asia-southeast1","Singapore","//compute.googleapis.com/projects/helios-labs/zones/asia-southeast1-a/instances/inst-5838",NULL,"Bucket","Storage","Cloud Storage","Google","ZOBMK6J14MUTAT28","Cloud Storage GiB",NULL,"YX2G161IFMJXD70L.808UYSNT","proj-helios-prod","helios-prod","BillingAccount","{""application"": ""AtlasPortal""}",NULL,NULL,"Usage-Based","INV-202409-67442","Object Storage",3.1624,321.14266872,4.2166
"AllocatedMethodId-5753","AllocatedResourceId-1043","AllocatedResourceName-9739","{}",579.38875272,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Blob Storage Storage Account in East US","2024-09-08T07:00:00Z","2024-09-08T06:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,260.3400000000,"GB",NULL,762.353622,2.9283,579.38875272,"Microsoft","Microsoft",1030.191414,3.9571,"Standard","USD",260.34,"GB","Microsoft","Microsoft","eastus","East US","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-704/providers/Microsoft.Compute/virtualMachines/vm-4208",NULL,"Storage Account","Storage","Azure Blob Storage","Microsoft","CG4KZJ6APNZTD6S5","Azure Blob Storage GB",NULL,"SFF1PQOCOGDGY0PY.1LJ7RXUT","sub-4d3e","Sandbox","BillingProfile","{""environment"": ""qa"", ""application"": ""BrightSourceCore""}",NULL,"uksouth-1","Usage-Based","INV-202409-19485","Object Storage",2.9283,579.38875272,3.9571
"AllocatedMethodId-2249","AllocatedResourceId-2108","AllocatedResourceName-1250","{}",403.38501777,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"BigQuery Dataset in Northern Virginia","2024-09-07T23:00:00Z","2024-09-07T22:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,316.9300000000,"GiB",NULL,640.2936790000001,2.0203,403.38501777,"Google","Google",810.485089,2.5573,"Standard","USD",316.93,"GiB","Google","Google","us-east4","Northern Virginia","//compute.googleapis.com/projects/helios-labs/zones/us-east4-a/instances/inst-162",NULL,"Dataset","Analytics","BigQuery","Google","S0BG2QVM6GYITREB","BigQuery GiB",NULL,"0Y588SU4OJE1WDLR.JN7MWRQA","proj-helios-prod","helios-prod","BillingAccount","{""owner"": ""a.lovelace"", ""application"": ""BrightSourceCore""}",NULL,NULL,"Usage-Based","INV-202409-70413","Data Warehouses",2.0203,403.38501777,2.5573
"AllocatedMethodId-3226","AllocatedResourceId-5563","AllocatedResourceName-2038","{}",8.49898116,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Object Storage Bucket in Australia East (Sydney)","2024-09-02T01:00:00Z","2024-09-02T00:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.7800000000,"GB",NULL,13.932756,1.0902,8.49898116,"Oracle","Oracle",22.114511999999998,1.7304,"Other","USD",12.78,"GB","Oracle","Oracle","ap-sydney-1","Australia East (Sydney)","ocid1.instance.oc1.ap-sydney-1.00370f2c295e",NULL,"Bucket","Storage","Oracle Object Storage","Oracle","5FQ3UWQEK9KSLKAL","Oracle Object Storage GB",NULL,"69EWLD6WIH2Z9AHK.01KVCUD4","ocid1.compartment.oc1..dev","development","Tenancy","{""cost_center"": ""CC-1001"", ""business_unit"": ""MarseilleSRE""}",NULL,NULL,"Usage-Based","INV-202409-39880","Object Storage",1.0902,8.49898116,1.7304
"AllocatedMethodId-4463","AllocatedResourceId-8645","AllocatedResourceName-8999","{}",321.4698592,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Functions Function App in Southeast Asia","2024-09-03T08:00:00Z","2024-09-03T07:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,375.2000000000,"Executions",NULL,479.80575999999996,1.2788,321.4698592,"Microsoft","Microsoft",685.4528799999999,1.8269,"Other","USD",375.20,"Executions","Microsoft","Microsoft","southeastasia","Southeast Asia","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-759/providers/Microsoft.Compute/virtualMachines/vm-9242",NULL,"Function App","Compute","Azure Functions","Microsoft","DO4ZWQNRJ9W7BMOB","Azure Functions Executions",NULL,"70QGS90PIC6UBVDR.65GVBUH9","sub-9a1f","Production","BillingProfile","{""environment"": ""dev""}",NULL,NULL,"Usage-Based","INV-202409-26417","Serverless Compute",1.2788,321.4698592,1.8269
"AllocatedMethodId-5620","AllocatedResourceId-1077","AllocatedResourceName-6015","{}",550.69931224,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Virtual Machines Virtual Machine in East US","2024-09-03T06:00:00Z","2024-09-03T05:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,235.2700000000,"Hours",NULL,625.794673,2.6599,550.69931224,"Microsoft","Microsoft",812.7166880000001,3.4544,"Standard","USD",235.27,"Hours","Microsoft","Microsoft","eastus","East US","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-809/providers/Microsoft.Compute/virtualMachines/vm-5927",NULL,"Virtual Machine","Compute","Virtual Machines","Microsoft","76R7ZV5N4SRYZYA2","Virtual Machines Hours",NULL,"IOZYDS4QGJA9G8AM.17N6JWI8","sub-4d3e","Sandbox","BillingProfile","{""owner"": ""a.lovelace"", ""application"": ""BrightSourceCore""}",NULL,NULL,"Usage-Based","INV-202409-98916","Virtual Machines",2.6599,550.69931224,3.4544
"AllocatedMethodId-5160","AllocatedResourceId-9009","AllocatedResourceName-5990","{}",680.1275091,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage","Correction","Azure Functions Function App in West Europe","2024-09-06T00:00:00Z","2024-09-05T23:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,303.8500000000,"Executions",NULL,871.958345,2.8697,680.1275091,"Microsoft","Microsoft",1076.4797800000001,3.5428,"Dynamic","USD",303.85,"Executions","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-519/providers/Microsoft.Compute/virtualMachines/vm-4717",NULL,"Function App","Compute","Azure Functions","Microsoft","MZ47E3UJQ9EPVP5Y","Azure Functions Executions",NULL,"RK6OOANWPXIZC78W.ML93PSBF","sub-2b7c","Staging","BillingProfile","{""cost_center"": ""CC-3090"", ""business_unit"": ""ViennaAI""}",NULL,"uksouth-1","Usage-Based","INV-202409-21021","Serverless Compute",2.8697,680.1275091,3.5428
"AllocatedMethodId-2149","AllocatedResourceId-2945","AllocatedResourceName-1525","{}",55.397434,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Oracle Autonomous Database Database in UK South (London)","2024-09-09T15:00:00Z","2024-09-09T14:00:00Z","Usage","cd-537267","commit-7267",NULL,"Used","Committed Use Discount",NULL,NULL,NULL,NULL,55.397434,0.1294,0,"Oracle","Oracle",79.114728,0.1848,"Dynamic","USD",428.11,"Hours","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.0079e48594ba",NULL,"Database","Databases","Oracle Autonomous Database","Oracle","GCMQBV4NZ8GD7BSH","Oracle Autonomous Database Hours",NULL,"5U1RNC4KG6633E1G.YU63LO0P","ocid1.compartment.oc1..dev","development","Tenancy","{""team"": ""infra"", ""business_unit"": ""LisbonOps""}",NULL,NULL,"One-Time","INV-202409-50396","Relational Databases",0.1294,0,0.1848
"AllocatedMethodId-2927","AllocatedResourceId-3723","AllocatedResourceName-9037","{}",541.9621636,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Tax",NULL,"Tax charge in Singapore","2024-09-24T18:00:00Z","2024-09-24T17:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,541.9621636,NULL,541.9621636,"Google","Google",541.9621636,NULL,NULL,"USD",NULL,NULL,"Google","Google",NULL,NULL,NULL,NULL,NULL,"Other","Tax","Google",NULL,NULL,NULL,NULL,"proj-helios-dev","helios-dev","BillingAccount","{""cost_center"": ""CC-1001""}",NULL,NULL,"One-Time","INV-202409-86919","Other (Security)",NULL,541.9621636,NULL
"AllocatedMethodId-7735","AllocatedResourceId-9586","AllocatedResourceName-3643","{}",44.882138999999995,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Cloud Load Balancing Forwarding Rule in Belgium","2024-09-25T16:00:00Z","2024-09-25T15:00:00Z","Usage","cd-829482","commit-9482",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,NULL,44.882138999999995,0.1021,0,"Google","Google",56.838986999999996,0.1293,"Committed","USD",439.59,"Hours","Google","Google","europe-west1","Belgium","//compute.googleapis.com/projects/helios-labs/zones/europe-west1-a/instances/inst-4303",NULL,"Forwarding Rule","Networking","Cloud Load Balancing","Google","RN30NH7UXZ5B5H1Q","Cloud Load Balancing Hours",NULL,"Q9GRTAADRC2X0CJP.HD1TC25K","proj-helios-dev","helios-dev","BillingAccount","{""team"": ""payments""}",NULL,NULL,"One-Time","INV-202409-86586","Application Networking",0.1021,0,0.1293
"AllocatedMethodId-7701","AllocatedResourceId-7501","AllocatedResourceName-9097","{}",288.29730384,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Load Balancer Load Balancer in Southeast Asia","2024-09-14T01:00:00Z","2024-09-14T00:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,371.3200000000,"Hours",NULL,364.933296,0.9828,288.29730384,"Microsoft","Microsoft",480.19102399999997,1.2932,"Standard","USD",371.32,"Hours","Microsoft","Microsoft","southeastasia","Southeast Asia","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-443/providers/Microsoft.Compute/virtualMachines/vm-5526",NULL,"Load Balancer","Networking","Azure Load Balancer","Microsoft","UR2X639P4EDUMJWD","Azure Load Balancer Hours",NULL,"153H9UMZAG4SOBQD.KWYDCSHM","sub-4d3e","Sandbox","BillingProfile","{""application"": ""NimbusAPI"", ""cost_center"": ""CC-3090""}",NULL,"westeurope-2","Usage-Based","INV-202409-23055","Application Networking",0.9828,288.29730384,1.2932
"AllocatedMethodId-1734","AllocatedResourceId-4345","AllocatedResourceName-8140","{}",803.65516704,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Autonomous Database Database in US East (Ashburn)","2024-09-01T01:00:00Z","2024-09-01T00:00:00Z","Spend","cd-550860","commit-0860",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,NULL,913.244508,2.0724,803.65516704,"Oracle","Oracle",1268.380461,2.8783,"Standard","USD",440.67,"Hours","Oracle","Oracle","us-ashburn-1","US East (Ashburn)","ocid1.instance.oc1.us-ashburn-1.00630b4cc328",NULL,"Database","Databases","Oracle Autonomous Database","Oracle","L3KBSN69G503ZIK2","Oracle Autonomous Database Hours",NULL,"CJWTPEZOEU6T0R4I.V0DSY36K","ocid1.compartment.oc1..dev","development","Tenancy",NULL,NULL,NULL,"Usage-Based","INV-202409-95638","Relational Databases",2.0724,803.65516704,2.8783
"AllocatedMethodId-7305","AllocatedResourceId-5859","AllocatedResourceName-6847","{}",50.32164192,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Queue Service Queue in US East (N. Virginia)","2024-09-16T00:00:00Z","2024-09-15T23:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,196.4400000000,"Requests",NULL,57.18368400000001,0.2911,50.32164192,"AWS","AWS",63.528696000000004,0.3234,"Standard","USD",196.44,"Requests","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-0025f48014a2",NULL,"Queue","Integration","Amazon Simple Queue Service","AWS","1Y21ZUSAUOLRKH0R","Amazon Simple Queue Service Requests",NULL,"OVOK61E39AX9EP7C.V2OLHOY2","438839167390","Zenith Eclipse","BillingAccount","{""environment"": ""dev""}",NULL,NULL,"Usage-Based","INV-202409-83127","Messaging",0.2911,50.32164192,0.3234
"AllocatedMethodId-9069","AllocatedResourceId-7932","AllocatedResourceName-3613","{}",14.8214286,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud SQL Database Instance in Belgium","2024-09-05T17:00:00Z","2024-09-05T16:00:00Z","Usage","cd-264038","commit-4038",NULL,"Unused","Reserved Instance",NULL,NULL,NULL,NULL,14.97114,2.6830,14.8214286,"Google","Google",20.508732,3.6754,"Dynamic","USD",5.58,"Hours","Google","Google","europe-west1","Belgium","//compute.googleapis.com/projects/helios-labs/zones/europe-west1-a/instances/inst-8731",NULL,"Database Instance","Databases","Cloud SQL","Google","81LU9ZJZPU1BCYLV","Cloud SQL Hours",NULL,"WEXF42XEM47QVNEL.3MRQV7BE","proj-helios-dev","helios-dev","BillingAccount","{""business_unit"": ""MarseilleSRE"", ""application"": ""BrightSourceCore""}",NULL,"asia-southeast1-c","Usage-Based","INV-202409-91842","Relational Databases",2.6830,14.8214286,3.6754
"AllocatedMethodId-5387","AllocatedResourceId-1263","AllocatedResourceName-4155","{}",19.98412624,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Storage Service Bucket in Europe (Ireland)","2024-09-04T20:00:00Z","2024-09-04T19:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.4800000000,"GB",NULL,20.602192,0.5354,19.98412624,"AWS","AWS",28.613728,0.7436,"Dynamic","USD",38.48,"GB","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-008b0e8d6253",NULL,"Bucket","Storage","Amazon Simple Storage Service","AWS","C6GAGR7GK2E98RC9","Amazon Simple Storage Service GB",NULL,"QP2T9HIZ6H5PAA7B.U68AV6C8","438839167390","Zenith Eclipse","BillingAccount","{""environment"": ""staging""}",NULL,NULL,"Usage-Based","INV-202409-25825","Object Storage",0.5354,19.98412624,0.7436
"AllocatedMethodId-7052","AllocatedResourceId-7836","AllocatedResourceName-6799","{}",1321.06867992,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure SQL Database SQL Database in East US","2024-09-02T11:00:00Z","2024-09-02T10:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,347.4400000000,"Hours",NULL,1334.412808,3.8407,1321.06867992,"Microsoft","Microsoft",1551.6322960000002,4.4659,"Standard","USD",347.44,"Hours","Microsoft","Microsoft","eastus","East US","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-278/providers/Microsoft.Compute/virtualMachines/vm-842",NULL,"SQL Database","Databases","Azure SQL Database","Microsoft","G00T0BIEKS121QJ6","Azure SQL Database Hours",NULL,"HJW7MZKD3R69QUEL.YAJAPOFQ","sub-2b7c","Staging","BillingProfile","{""cost_center"": ""CC-3090"", ""team"": ""payments"", ""application"": ""BrightLensMatrix""}",NULL,NULL,"Usage-Based","INV-202409-66719","Relational Databases",3.8407,1321.06867992,4.4659
"AllocatedMethodId-8763","AllocatedResourceId-9437","AllocatedResourceName-9690","{}",246.27667372,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Compute Instance in UK South (London)","2024-09-16T03:00:00Z","2024-09-16T02:00:00Z","Spend","cd-462139","commit-2139",NULL,"Used","Savings Plan",NULL,315.8600000000,"Hours",NULL,296.718884,0.9394,246.27667372,"Oracle","Oracle",333.39023000000003,1.0555,"Committed","USD",315.86,"Hours","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.00cc01d62de0",NULL,"Instance","Compute","Oracle Compute","Oracle","UMIIOB4JR95YQGL0","Oracle Compute Hours",NULL,"GNXX5QU8ZH6AU6MP.TC7OXRRJ","ocid1.compartment.oc1..dev","development","Tenancy","{""owner"": ""a.lovelace"", ""team"": ""infra"", ""business_unit"": ""OsloData""}",NULL,"uk-london-1-AD-2","Usage-Based","INV-202409-98516","Virtual Machines",0.9394,246.27667372,1.0555
"AllocatedMethodId-2564","AllocatedResourceId-5618","AllocatedResourceName-5042","{}",154.01482005,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Functions Function in Iowa","2024-09-01T16:00:00Z","2024-09-01T15:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,190.4500000000,"Invocations",NULL,158.778165,0.8337,154.01482005,"Google","Google",186.79335999999998,0.9808,"Standard","USD",190.45,"Invocations","Google","Google","us-central1","Iowa","//compute.googleapis.com/projects/helios-labs/zones/us-central1-a/instances/inst-8968",NULL,"Function","Compute","Cloud Functions","Google","P08PFL4VOQH8NWV4","Cloud Functions Invocations",NULL,"9CKI6BF35FB0ISXB.IYSR3OXN","proj-helios-prod","helios-prod","BillingAccount",NULL,NULL,"asia-southeast1-c","Usage-Based","INV-202409-46382","Serverless Compute",0.8337,154.01482005,0.9808
"AllocatedMethodId-6932","AllocatedResourceId-8305","AllocatedResourceName-6555","{}",468.6294536,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Credit",NULL,"Amazon Elastic Compute Cloud Virtual Machine in US West (Oregon)","2024-09-11T05:00:00Z","2024-09-11T04:00:00Z","Spend","cd-700958","commit-0958",NULL,"Unused","Savings Plan",NULL,NULL,NULL,NULL,593.20184,2.7514,468.6294536,"AWS","AWS",714.69244,3.3149,"Committed","USD",215.60,"Hours","AWS","AWS","us-west-2","US West (Oregon)",NULL,NULL,NULL,"Compute","Amazon Elastic Compute Cloud","AWS","GFDSA9O6QP39LZBF","Amazon Elastic Compute Cloud Hours",NULL,"8244WOMSJIUNOIIQ.IX542L33","517389287820","Atlas Nimbus","BillingAccount","{""business_unit"": ""MarseilleSRE"", ""team"": ""platform"", ""cost_center"": ""CC-3090""}",NULL,NULL,"One-Time","INV-202409-43063","Virtual Machines",2.7514,468.6294536,3.3149
"AllocatedMethodId-9466","AllocatedResourceId-8119","AllocatedResourceName-4526","{}",139.79375568,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Storage Service Bucket in US East (N. Virginia)","2024-09-23T06:00:00Z","2024-09-23T05:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,46.6300000000,"GB",NULL,194.15799400000003,4.1638,139.79375568,"AWS","AWS",218.153792,4.6784,"Standard","USD",46.63,"GB","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-00dbfe9c0a0b",NULL,"Bucket","Storage","Amazon Simple Storage Service","AWS","8586TLBS3V9PX6T2","Amazon Simple Storage Service GB",NULL,"4DYPL7VPIDJUT0F0.4S0227E7","663626350770","Zenith Apollo","BillingAccount","{""environment"": ""dev"", ""cost_center"": ""CC-3090""}",NULL,NULL,"Usage-Based","INV-202409-84646","Object Storage",4.1638,139.79375568,4.6784
"AllocatedMethodId-6493","AllocatedResourceId-8179","AllocatedResourceName-3833","{}",605.61170208,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Tax",NULL,"Tax charge in US East (Ashburn)","2024-09-27T10:00:00Z","2024-09-27T09:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,605.61170208,NULL,605.61170208,"Oracle","Oracle",605.61170208,NULL,NULL,"USD",NULL,NULL,"Oracle","Oracle",NULL,NULL,NULL,NULL,NULL,"Other","Tax","Oracle",NULL,NULL,NULL,NULL,"ocid1.compartment.oc1..dev","development","Tenancy",NULL,NULL,NULL,"One-Time","INV-202409-83436","Other (Security)",NULL,605.61170208,NULL
"AllocatedMethodId-3858","AllocatedResourceId-8926","AllocatedResourceName-5800","{}",164.32498992,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Load Balancer Load Balancer in Southeast Asia","2024-09-03T05:00:00Z","2024-09-03T04:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,106.8900000000,"Hours",NULL,216.217092,2.0228,164.32498992,"Microsoft","Microsoft",260.501619,2.4371,"Dynamic","USD",106.89,"Hours","Microsoft","Microsoft","southeastasia","Southeast Asia","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-83/providers/Microsoft.Compute/virtualMachines/vm-2378",NULL,"Load Balancer","Networking","Azure Load Balancer","Microsoft","JIBC9HBBGQL600DZ","Azure Load Balancer Hours",NULL,"LUFU5UVGQCZ2GA6A.AQW64LRK","sub-4d3e","Sandbox","BillingProfile","{""team"": ""infra"", ""business_unit"": ""LisbonOps"", ""cost_center"": ""CC-3090""}",NULL,"westeurope-2","Usage-Based","INV-202409-96370","Application Networking",2.0228,164.32498992,2.4371
"AllocatedMethodId-7439","AllocatedResourceId-7755","AllocatedResourceName-9151","{}",1359.52194768,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Functions Function in UK South (London)","2024-09-27T11:00:00Z","2024-09-27T10:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,426.7400000000,"Invocations",NULL,1742.9768559999998,4.0844,1359.52194768,"Oracle","Oracle",2026.716282,4.7493,"Standard","USD",426.74,"Invocations","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.004eef836e62",NULL,"Function","Compute","Oracle Functions","Oracle","QNPUO13X2452NQIY","Oracle Functions Invocations",NULL,"V84UDNEAT2FQA44E.L6B0FC4Q","ocid1.compartment.oc1..prod","production","Tenancy",NULL,NULL,"us-ashburn-1-AD-1","Usage-Based","INV-202409-61685","Serverless Compute",4.0844,1359.52194768,4.7493
