"BillingCurrency","ContractCommitmentCategory","ContractCommitmentCost","ContractCommitmentDescription","ContractCommitmentId","ContractCommitmentPeriodEnd","ContractCommitmentPeriodStart","ContractCommitmentQuantity","ContractCommitmentType","ContractCommitmentUnit","ContractId","ContractPeriodEnd","ContractPeriodStart"
"USD","Usage",6129.315706,"ContractCommitmentDescription 5321","contractcommitment-642085","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3130.103159,"Reserved Instance","Hours","contract-872663","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",1486.20807,"ContractCommitmentDescription 4766","contractcommitment-292037","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",358.622482,"Savings Plan","Hours","contract-840255","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",3565.201162,"ContractCommitmentDescription 8949","contractcommitment-579995","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4929.8855,"Committed Use Discount","Hours","contract-229660","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",7499.366515,"ContractCommitmentDescription 5469","contractcommitment-690607","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8908.945222,"Committed Use Discount","Hours","contract-711893","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",2461.574358,"ContractCommitmentDescription 9161","contractcommitment-809790","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",943.052239,"Savings Plan","Hours","contract-398090","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",1537.754687,"ContractCommitmentDescription 2328","contractcommitment-582589","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8306.992256,"Committed Use Discount","Hours","contract-576111","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",6561.72757,"ContractCommitmentDescription 8423","contractcommitment-440698","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9474.183972,"Committed Use Discount","Hours","contract-321634","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",5471.562218,"ContractCommitmentDescription 7248","contractcommitment-197046","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3988.58497,"Reserved Instance","Hours","contract-908323","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",7794.925451,"ContractCommitmentDescription 5668","contractcommitment-778604","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7525.585663,"Committed Use Discount","Hours","contract-226460","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",3590.442588,"ContractCommitmentDescription 2574","contractcommitment-972470","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3674.568274,"Reserved Instance","Hours","contract-567080","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",902.223494,"ContractCommitmentDescription 7922","contractcommitment-950389","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3682.360322,"Reserved Instance","Hours","contract-761322","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",6764.40032,"ContractCommitmentDescription 3540","contractcommitment-619383","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5272.787111,"Committed Use Discount","Hours","contract-188049","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",1486.065387,"ContractCommitmentDescription 3093","contractcommitment-817555","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9029.036187,"Reserved Instance","Hours","contract-548509","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",5134.145178,"ContractCommitmentDescription 9366","contractcommitment-545554","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4130.194045,"Savings Plan","Hours","contract-472724","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",7405.161683,"ContractCommitmentDescription 8583","contractcommitment-288274","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7861.770927,"Savings Plan","Hours","contract-187336","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",7573.542645,"ContractCommitmentDescription 8371","contractcommitment-754112","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8078.340684,"Savings Plan","Hours","contract-321321","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",4337.989206,"ContractCommitmentDescription 1293","contractcommitment-106131","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3949.33843,"Reserved Instance","Hours","contract-787657","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",3027.99982,"ContractCommitmentDescription 6910","contractcommitment-824211","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6738.031429,"Committed Use Discount","Hours","contract-943726","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",1119.125025,"ContractCommitmentDescription 1260","contractcommitment-829842","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9705.203637,"Reserved Instance","Hours","contract-604487","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",3009.178696,"ContractCommitmentDescription 8592","contractcommitment-255362","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4739.890875,"Reserved Instance","Hours","contract-274174","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",5852.262694,"ContractCommitmentDescription 4298","contractcommitment-409153","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5694.304617,"Savings Plan","Hours","contract-450067","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",7370.783134,"ContractCommitmentDescription 5764","contractcommitment-138815","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4874.965131,"Savings Plan","Hours","contract-719749","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",5764.03352,"ContractCommitmentDescription 2040","contractcommitment-380859","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8928.771961,"Savings Plan","Hours","contract-222621","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",208.069247,"ContractCommitmentDescription 5718","contractcommitment-861485","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1922.012975,"Savings Plan","Hours","contract-343377","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",1311.585671,"ContractCommitmentDescription 5806","contractcommitment-858115","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7113.851859,"Savings Plan","Hours","contract-934637","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",6670.564524,"ContractCommitmentDescription 3115","contractcommitment-281708","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1994.842228,"Committed Use Discount","Hours","contract-205805","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",9992.612229,"ContractCommitmentDescription 6878","contractcommitment-373477","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3570.438748,"Reserved Instance","Hours","contract-968167","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",1206.880328,"ContractCommitmentDescription 4671","contractcommitment-609990","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2578.22141,"Savings Plan","Hours","contract-906747","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",7064.049173,"ContractCommitmentDescription 8173","contractcommitment-937798","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4571.356398,"Reserved Instance","Hours","contract-919621","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",6299.261162,"ContractCommitmentDescription 4365","contractcommitment-479205","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1570.325474,"Savings Plan","Hours","contract-898977","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",1229.834694,"ContractCommitmentDescription 4307","contractcommitment-560438","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9696.366669,"Reserved Instance","Hours","contract-975365","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",2660.156293,"ContractCommitmentDescription 7799","contractcommitment-478162","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6294.40402,"Reserved Instance","Hours","contract-889794","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",8980.652575,"ContractCommitmentDescription 9456","contractcommitment-933206","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6821.986389,"Reserved Instance","Hours","contract-252656","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",4016.508682,"ContractCommitmentDescription 3692","contractcommitment-555157","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",614.683285,"Reserved Instance","Hours","contract-702466","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",7215.510439,"ContractCommitmentDescription 6139","contractcommitment-460875","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",79.022335,"Savings Plan","Hours","contract-740051","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",6974.709656,"ContractCommitmentDescription 7627","contractcommitment-913066","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1972.957543,"Savings Plan","Hours","contract-138766","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",2137.345157,"ContractCommitmentDescription 9383","contractcommitment-678589","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3122.524136,"Savings Plan","Hours","contract-124559","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",7265.092464,"ContractCommitmentDescription 9278","contractcommitment-215806","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7319.861655,"Savings Plan","Hours","contract-757446","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",5724.352802,"ContractCommitmentDescription 1085","contractcommitment-575159","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3389.802946,"Reserved Instance","Hours","contract-985517","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",7143.509789,"ContractCommitmentDescription 9514","contractcommitment-873337","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2476.333313,"Savings Plan","Hours","contract-710658","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",8284.376294,"ContractCommitmentDescription 2342","contractcommitment-196729","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",621.936725,"Reserved Instance","Hours","contract-325217","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",8720.147927,"ContractCommitmentDescription 9172","contractcommitment-767377","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4234.22195,"Savings Plan","Hours","contract-867260","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",7111.505677,"ContractCommitmentDescription 3119","contractcommitment-838747","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5131.854852,"Committed Use Discount","Hours","contract-828205","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",9440.695611,"ContractCommitmentDescription 7051","contractcommitment-224535","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6016.002137,"Savings Plan","Hours","contract-226737","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",1177.422134,"ContractCommitmentDescription 5995","contractcommitment-492649","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3032.600827,"Savings Plan","Hours","contract-929637","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",8890.572062,"ContractCommitmentDescription 4532","contractcommitment-291970","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8191.250692,"Savings Plan","Hours","contract-228270","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",5657.639761,"ContractCommitmentDescription 6534","contractcommitment-919304","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3773.056304,"Committed Use Discount","Hours","contract-898963","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",1489.825909,"ContractCommitmentDescription 6328","contractcommitment-193653","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7998.116212,"Committed Use Discount","Hours","contract-506045","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",7359.127945,"ContractCommitmentDescription 2450","contractcommitment-273659","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7072.086262,"Committed Use Discount","Hours","contract-688297","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",9572.928069,"ContractCommitmentDescription 9548","contractcommitment-298595","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7505.585736,"Committed Use Discount","Hours","contract-226126","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",846.479446,"ContractCommitmentDescription 9741","contractcommitment-736333","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3204.311609,"Committed Use Discount","Hours","contract-615346","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",8596.484104,"ContractCommitmentDescription 6199","contractcommitment-500567","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2571.777932,"Reserved Instance","Hours","contract-668096","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",1542.273708,"ContractCommitmentDescription 7672","contractcommitment-811572","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1691.91048,"Committed Use Discount","Hours","contract-290272","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",1424.605505,"ContractCommitmentDescription 6311","contractcommitment-370463","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3755.131583,"Reserved Instance","Hours","contract-312398","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",9493.57056,"ContractCommitmentDescription 5412","contractcommitment-163577","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3183.364456,"Committed Use Discount","Hours","contract-168637","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",5540.752632,"ContractCommitmentDescription 2663","contractcommitment-358281","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7629.782971,"Committed Use Discount","Hours","contract-419409","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",3733.052205,"ContractCommitmentDescription 3755","contractcommitment-920011","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2451.614852,"Savings Plan","Hours","contract-143822","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",5.429317,"ContractCommitmentDescription 8900","contractcommitment-386578","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5978.677515,"Committed Use Discount","Hours","contract-468488","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",7391.829456,"ContractCommitmentDescription 2145","contractcommitment-415242","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",897.151038,"Committed Use Discount","Hours","contract-970840","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",8839.316121,"ContractCommitmentDescription 6613","contractcommitment-766023","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2613.605334,"Committed Use Discount","Hours","contract-386275","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",158.746162,"ContractCommitmentDescription 3190","contractcommitment-777844","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9222.57781,"Committed Use Discount","Hours","contract-104487","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",7624.652415,"ContractCommitmentDescription 9816","contractcommitment-185090","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7873.052349,"Committed Use Discount","Hours","contract-664814","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",8274.668351,"ContractCommitmentDescription 6864","contractcommitment-505537","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1771.866369,"Committed Use Discount","Hours","contract-230824","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",7431.444453,"ContractCommitmentDescription 5606","contractcommitment-813612","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9213.986897,"Savings Plan","Hours","contract-194336","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",2807.56358,"ContractCommitmentDescription 4425","contractcommitment-107482","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1960.86794,"Committed Use Discount","Hours","contract-216335","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",6598.384212,"ContractCommitmentDescription 3875","contractcommitment-168535","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5881.645838,"Committed Use Discount","Hours","contract-233620","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",1918.515477,"ContractCommitmentDescription 1378","contractcommitment-826648","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6777.344609,"Committed Use Discount","Hours","contract-813745","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",8443.415537,"ContractCommitmentDescription 7666","contractcommitment-387347","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1217.176965,"Committed Use Discount","Hours","contract-619647","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",9183.914916,"ContractCommitmentDescription 9723","contractcommitment-570665","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3162.419647,"Savings Plan","Hours","contract-450964","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",9577.756828,"ContractCommitmentDescription 5095","contractcommitment-306440","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1644.815753,"Savings Plan","Hours","contract-756403","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",8405.075837,"ContractCommitmentDescription 5049","contractcommitment-213079","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4735.765251,"Savings Plan","Hours","contract-961545","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",7640.985705,"ContractCommitmentDescription 8314","contractcommitment-707056","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1248.263723,"Reserved Instance","Hours","contract-495727","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",3014.71074,"ContractCommitmentDescription 8075","contractcommitment-168986","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1018.275818,"Reserved Instance","Hours","contract-409242","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",8645.827442,"ContractCommitmentDescription 1173","contractcommitment-575436","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3839.200248,"Savings Plan","Hours","contract-456113","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Spend",1080.065899,"ContractCommitmentDescription 1201","contractcommitment-724086","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7132.993942,"Committed Use Discount","Hours","contract-701056","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",7246.230365,"ContractCommitmentDescription 8284","contractcommitment-294954","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2431.524779,"Reserved Instance","Hours","contract-233882","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
"USD","Usage",3111.882402,"ContractCommitmentDescription 9866","contractcommitment-913166","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1456.246834,"Savings Plan","Hours","contract-732636","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z"
