"BillingCurrency","ContractCommitmentApplicability","ContractCommitmentBenefitCategory","ContractCommitmentCategory","ContractCommitmentCost","ContractCommitmentCreated","ContractCommitmentDescription","ContractCommitmentDiscountPercentage","ContractCommitmentDurationType","ContractCommitmentFulfillmentInterval","ContractCommitmentId","ContractCommitmentLastUpdated","ContractCommitmentLifecycleStatus","ContractCommitmentModel","ContractCommitmentOfferCategory","ContractCommitmentPaymentInterval","ContractCommitmentPaymentModel","ContractCommitmentPaymentUpfrontPercentage","ContractCommitmentPeriodEnd","ContractCommitmentPeriodStart","ContractCommitmentQuantity","ContractCommitmentType","ContractCommitmentUnit","ContractId","ContractPeriodEnd","ContractPeriodStart","InvoiceIssuerName","PricingCurrency","PricingCurrencyContractCommitmentCost","ServiceProviderName"
"USD","{}","Availability","Usage",299.399504,"2024-08-13T00:00:00Z","ContractCommitmentDescription 3947",NULL,"Savings Plan","Weekly","contractcommitment-475122","2024-10-07T00:00:00Z","Pending","Continuous","Negotiated","Custom","Partial Upfront",3719.642844,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7795.145535,"Reserved Instance","Hours","contract-434064","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",6882.92414,"Google"
"USD","{}","Entitlement","Spend",3855.908832,"2024-08-25T00:00:00Z","ContractCommitmentDescription 4476",5272.623615,"Reserved Instance","Transactional","contractcommitment-391554","2024-10-08T00:00:00Z","Canceled","Continuous","Public","Custom","Partial Upfront",3177.832947,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3201.21409,"Reserved Instance","Hours","contract-941718","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",4939.342625,"Google"
"USD","{}","Other","Spend",6014.306793,"2024-08-23T00:00:00Z","ContractCommitmentDescription 7272",2364.219172,"Reserved Instance","Quarterly","contractcommitment-118702","2024-10-07T00:00:00Z","Canceled","Continuous","Public","Quarterly","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4028.107899,"Committed Use Discount","Hours","contract-141020","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",3373.898688,"AWS"
"USD","{}","Availability","Usage",3171.896618,"2024-08-29T00:00:00Z","ContractCommitmentDescription 6665",NULL,"Committed Use Discount","Semi-Annually","contractcommitment-617806","2024-10-08T00:00:00Z","Expired","Continuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4933.366243,"Committed Use Discount","Hours","contract-984028","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",3739.060829,"AWS"
"USD","{}","Entitlement","Spend",9935.403714,"2024-08-31T00:00:00Z","ContractCommitmentDescription 8138",2263.412563,"Reserved Instance","Monthly","contractcommitment-859282","2024-10-04T00:00:00Z","Superseded","Discontinuous","Negotiated","Custom","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7849.440354,"Reserved Instance","Hours","contract-419071","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",750.421752,"AWS"
"USD","{}","Entitlement","Spend",5834.532042,"2024-08-12T00:00:00Z","ContractCommitmentDescription 2964",1262.88707,"Reserved Instance","Custom","contractcommitment-991450","2024-10-07T00:00:00Z","Exhausted","Discontinuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4779.26818,"Savings Plan","Hours","contract-437548","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",7726.439739,"Google"
"USD","{}","Discount","Usage",5585.152346,"2024-08-24T00:00:00Z","ContractCommitmentDescription 4971",6594.807777,"Committed Use Discount","Monthly","contractcommitment-828723","2024-10-02T00:00:00Z","Proposed","Continuous","Public","One-Time","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2161.354681,"Savings Plan","Hours","contract-611333","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",1045.34718,"Oracle"
"USD","{}","Availability","Usage",6552.893382,"2024-08-13T00:00:00Z","ContractCommitmentDescription 9265",NULL,"Reserved Instance","Monthly","contractcommitment-481308","2024-10-09T00:00:00Z","Exhausted","Discontinuous","Negotiated","Semi-Annual","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4230.939833,"Committed Use Discount","Hours","contract-705282","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",6483.829625,"Microsoft"
"USD","{}","Discount","Usage",1870.29766,"2024-08-17T00:00:00Z","ContractCommitmentDescription 1468",4762.404238,"Committed Use Discount","Total Term","contractcommitment-469053","2024-10-02T00:00:00Z","Active","Continuous","Negotiated","Quarterly","Partial Upfront",2120.660257,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3969.280012,"Savings Plan","Hours","contract-449951","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",531.570721,"Microsoft"
"USD","{}","Other","Usage",1939.316265,"2024-08-20T00:00:00Z","ContractCommitmentDescription 4103",4026.921032,"Committed Use Discount","Quarterly","contractcommitment-655286","2024-10-02T00:00:00Z","Expired","Discontinuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2489.44245,"Reserved Instance","Hours","contract-220783","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",531.37771,"Google"
"USD","{}","Discount","Usage",2264.650157,"2024-08-13T00:00:00Z","ContractCommitmentDescription 7628",3919.080898,"Reserved Instance","Monthly","contractcommitment-869575","2024-10-05T00:00:00Z","Superseded","Discontinuous","Public","Monthly","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3476.331132,"Savings Plan","Hours","contract-869531","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",31.068705,"AWS"
"USD","{}","Availability","Spend",1702.32574,"2024-08-15T00:00:00Z","ContractCommitmentDescription 2137",NULL,"Savings Plan","Total Term","contractcommitment-248723","2024-10-10T00:00:00Z","Proposed","Discontinuous","Public","Quarterly","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2638.321883,"Reserved Instance","Hours","contract-812195","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",7602.607522,"Microsoft"
"USD","{}","Discount","Usage",8732.185382,"2024-08-12T00:00:00Z","ContractCommitmentDescription 8742",1093.859974,"Reserved Instance","Custom","contractcommitment-813080","2024-10-06T00:00:00Z","Active","Continuous","Negotiated","Monthly","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8038.926179,"Savings Plan","Hours","contract-614496","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",7348.150041,"AWS"
"USD","{}","Discount","Usage",3011.340328,"2024-08-16T00:00:00Z","ContractCommitmentDescription 6467",8913.724163,"Committed Use Discount","Custom","contractcommitment-607882","2024-10-05T00:00:00Z","Proposed","Discontinuous","Negotiated","Monthly","Partial Upfront",8562.655242,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6593.669131,"Reserved Instance","Hours","contract-622014","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",309.046749,"Google"
"USD","{}","Other","Spend",9654.530605,"2024-08-20T00:00:00Z","ContractCommitmentDescription 9927",8992.213824,"Savings Plan","Transactional","contractcommitment-283450","2024-10-04T00:00:00Z","Active","Discontinuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",9939.437082,"Savings Plan","Hours","contract-143096","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",5795.168319,"Oracle"
"USD","{}","Availability","Usage",1101.905776,"2024-08-12T00:00:00Z","ContractCommitmentDescription 1136",NULL,"Committed Use Discount","Weekly","contractcommitment-588969","2024-10-02T00:00:00Z","Canceled","Continuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3036.455995,"Savings Plan","Hours","contract-938635","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",2947.267295,"Google"
"USD","{}","Discount","Spend",4883.664422,"2024-08-30T00:00:00Z","ContractCommitmentDescription 1083",4303.228285,"Committed Use Discount","Hourly","contractcommitment-152326","2024-10-04T00:00:00Z","Active","Continuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7688.853782,"Reserved Instance","Hours","contract-847841","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",2706.688951,"Oracle"
"USD","{}","Entitlement","Spend",4731.777678,"2024-08-18T00:00:00Z","ContractCommitmentDescription 6810",2487.285049,"Committed Use Discount","Annually","contractcommitment-543089","2024-10-10T00:00:00Z","Exhausted","Continuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5639.076116,"Committed Use Discount","Hours","contract-943453","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",5781.674172,"Microsoft"
"USD","{}","Entitlement","Usage",3049.960962,"2024-08-23T00:00:00Z","ContractCommitmentDescription 5871",5666.650901,"Committed Use Discount","Total Term","contractcommitment-672344","2024-10-03T00:00:00Z","Pending","Discontinuous","Public","One-Time","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6941.333883,"Committed Use Discount","Hours","contract-591130","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",3541.938471,"Microsoft"
"USD","{}","Discount","Usage",884.289872,"2024-08-18T00:00:00Z","ContractCommitmentDescription 3303",6152.085506,"Savings Plan","Monthly","contractcommitment-708512","2024-10-07T00:00:00Z","Expired","Discontinuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8778.052352,"Reserved Instance","Hours","contract-232053","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",4029.42126,"Oracle"
"USD","{}","Discount","Spend",2701.748448,"2024-08-17T00:00:00Z","ContractCommitmentDescription 2753",3334.834545,"Reserved Instance","Quarterly","contractcommitment-692910","2024-10-09T00:00:00Z","Exhausted","Discontinuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5108.208711,"Committed Use Discount","Hours","contract-835652","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",2050.644496,"AWS"
"USD","{}","Entitlement","Usage",6282.394626,"2024-08-14T00:00:00Z","ContractCommitmentDescription 1105",8056.168443,"Committed Use Discount","Monthly","contractcommitment-220280","2024-10-08T00:00:00Z","Proposed","Continuous","Negotiated","Annual","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2472.06086,"Reserved Instance","Hours","contract-125854","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",8327.264525,"Microsoft"
"USD","{}","Other","Usage",9826.962664,"2024-08-19T00:00:00Z","ContractCommitmentDescription 4849",8417.208034,"Committed Use Discount","Quarterly","contractcommitment-961600","2024-10-01T00:00:00Z","Expired","Discontinuous","Negotiated","Semi-Annual","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1848.07853,"Committed Use Discount","Hours","contract-279071","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",5115.14997,"Oracle"
"USD","{}","Discount","Usage",3673.394074,"2024-08-16T00:00:00Z","ContractCommitmentDescription 5508",3911.892204,"Committed Use Discount","Daily","contractcommitment-586501","2024-10-08T00:00:00Z","Exhausted","Discontinuous","Negotiated","One-Time","Partial Upfront",4570.822799,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5642.090841,"Reserved Instance","Hours","contract-135739","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",6451.089878,"Microsoft"
"USD","{}","Other","Usage",91.200619,"2024-08-30T00:00:00Z","ContractCommitmentDescription 3593",3577.476628,"Committed Use Discount","Monthly","contractcommitment-465779","2024-10-06T00:00:00Z","Canceled","Discontinuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6559.333855,"Committed Use Discount","Hours","contract-581801","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",7151.823331,"Oracle"
"USD","{}","Discount","Usage",3765.227345,"2024-08-23T00:00:00Z","ContractCommitmentDescription 8729",6058.41798,"Reserved Instance","Custom","contractcommitment-842916","2024-10-11T00:00:00Z","Expired","Discontinuous","Negotiated","Custom","Partial Upfront",5888.520997,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5807.247188,"Committed Use Discount","Hours","contract-170852","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",449.291321,"Microsoft"
"USD","{}","Other","Usage",7599.092814,"2024-08-24T00:00:00Z","ContractCommitmentDescription 4876",1054.318093,"Reserved Instance","Annually","contractcommitment-892528","2024-10-02T00:00:00Z","Exhausted","Continuous","Negotiated","Annual","Partial Upfront",1144.737828,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8468.018528,"Reserved Instance","Hours","contract-900432","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",3743.221134,"Microsoft"
"USD","{}","Other","Usage",1332.166418,"2024-08-26T00:00:00Z","ContractCommitmentDescription 4272",1957.179476,"Savings Plan","Total Term","contractcommitment-811824","2024-10-06T00:00:00Z","Active","Continuous","Negotiated","Custom","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5285.294489,"Reserved Instance","Hours","contract-710384","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",242.43054,"AWS"
"USD","{}","Availability","Usage",5682.950284,"2024-08-25T00:00:00Z","ContractCommitmentDescription 2179",NULL,"Committed Use Discount","Transactional","contractcommitment-620277","2024-10-01T00:00:00Z","Pending","Continuous","Public","Annual","Partial Upfront",3564.851926,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8997.557577,"Reserved Instance","Hours","contract-560197","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",4275.117489,"AWS"
"USD","{}","Availability","Spend",1179.274954,"2024-08-29T00:00:00Z","ContractCommitmentDescription 4777",NULL,"Committed Use Discount","Semi-Annually","contractcommitment-123637","2024-10-10T00:00:00Z","Pending","Discontinuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8724.425351,"Reserved Instance","Hours","contract-178409","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",5344.238101,"Oracle"
"USD","{}","Other","Spend",5459.416188,"2024-08-15T00:00:00Z","ContractCommitmentDescription 2816",5827.725118,"Savings Plan","Hourly","contractcommitment-133842","2024-10-10T00:00:00Z","Active","Discontinuous","Public","Monthly","Partial Upfront",8880.280313,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",593.91969,"Reserved Instance","Hours","contract-956437","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",7338.726694,"Microsoft"
"USD","{}","Discount","Usage",9810.560425,"2024-08-24T00:00:00Z","ContractCommitmentDescription 7819",5981.476287,"Committed Use Discount","Daily","contractcommitment-678211","2024-10-08T00:00:00Z","Exhausted","Continuous","Public","Custom","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4965.967201,"Reserved Instance","Hours","contract-552476","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",4775.925897,"AWS"
"USD","{}","Other","Spend",5524.9596,"2024-08-31T00:00:00Z","ContractCommitmentDescription 1854",3871.2479,"Savings Plan","Weekly","contractcommitment-550592","2024-10-01T00:00:00Z","Canceled","Discontinuous","Negotiated","One-Time","Partial Upfront",1179.925568,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6156.532018,"Savings Plan","Hours","contract-303052","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",3431.256371,"Microsoft"
"USD","{}","Discount","Spend",4130.654838,"2024-08-24T00:00:00Z","ContractCommitmentDescription 9785",5680.486116,"Reserved Instance","Monthly","contractcommitment-952095","2024-10-04T00:00:00Z","Proposed","Continuous","Negotiated","Monthly","Partial Upfront",1805.934778,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",437.194281,"Savings Plan","Hours","contract-406616","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",1297.162444,"AWS"
"USD","{}","Discount","Spend",2501.988555,"2024-08-16T00:00:00Z","ContractCommitmentDescription 9907",2058.609612,"Committed Use Discount","Semi-Annually","contractcommitment-330987","2024-10-11T00:00:00Z","Exhausted","Discontinuous","Public","Annual","Partial Upfront",8689.709429,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2442.057917,"Savings Plan","Hours","contract-831666","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",5414.191745,"Oracle"
"USD","{}","Other","Usage",784.460768,"2024-08-30T00:00:00Z","ContractCommitmentDescription 3246",8414.253516,"Committed Use Discount","Monthly","contractcommitment-419751","2024-10-06T00:00:00Z","Canceled","Continuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1419.612321,"Reserved Instance","Hours","contract-781478","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",7641.919811,"AWS"
"USD","{}","Availability","Usage",3004.128473,"2024-08-31T00:00:00Z","ContractCommitmentDescription 2384",NULL,"Committed Use Discount","Annually","contractcommitment-619419","2024-10-08T00:00:00Z","Proposed","Discontinuous","Public","Semi-Annual","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3793.269782,"Committed Use Discount","Hours","contract-658358","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",522.596513,"AWS"
"USD","{}","Availability","Usage",8102.436867,"2024-08-30T00:00:00Z","ContractCommitmentDescription 4547",NULL,"Savings Plan","Custom","contractcommitment-555161","2024-10-09T00:00:00Z","Superseded","Discontinuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7212.970252,"Committed Use Discount","Hours","contract-660737","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",4635.025369,"Google"
"USD","{}","Entitlement","Spend",9077.125938,"2024-08-26T00:00:00Z","ContractCommitmentDescription 5598",7995.889238,"Savings Plan","Daily","contractcommitment-362073","2024-10-07T00:00:00Z","Superseded","Discontinuous","Public","Annual","Partial Upfront",386.062087,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2742.698816,"Savings Plan","Hours","contract-920433","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",6530.311093,"Google"
"USD","{}","Availability","Usage",8475.926681,"2024-08-28T00:00:00Z","ContractCommitmentDescription 8271",NULL,"Savings Plan","Hourly","contractcommitment-589097","2024-10-05T00:00:00Z","Proposed","Discontinuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",585.84836,"Reserved Instance","Hours","contract-739975","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",5514.478707,"AWS"
"USD","{}","Availability","Usage",1272.224801,"2024-08-17T00:00:00Z","ContractCommitmentDescription 3858",NULL,"Committed Use Discount","Hourly","contractcommitment-343974","2024-10-03T00:00:00Z","Proposed","Continuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5798.907155,"Reserved Instance","Hours","contract-163766","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",9517.037922,"AWS"
"USD","{}","Discount","Spend",3497.296505,"2024-08-23T00:00:00Z","ContractCommitmentDescription 2269",5069.379393,"Reserved Instance","Transactional","contractcommitment-181212","2024-10-01T00:00:00Z","Pending","Continuous","Public","Annual","Partial Upfront",8291.37853,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6810.16262,"Reserved Instance","Hours","contract-396835","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",1430.794822,"Google"
"USD","{}","Availability","Usage",9424.795506,"2024-08-12T00:00:00Z","ContractCommitmentDescription 5817",NULL,"Reserved Instance","Semi-Annually","contractcommitment-146777","2024-10-06T00:00:00Z","Active","Continuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3131.057658,"Committed Use Discount","Hours","contract-921524","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",5814.864987,"Google"
