"AllocatedMethodId","AllocatedResourceId","AllocatedResourceName","AllocatedTags","BilledCost","BillingAccountId","BillingAccountName","BillingAccountType","BillingCurrency","BillingPeriodEnd","BillingPeriodStart","CapacityReservationId","CapacityReservationStatus","ChargeCategory","ChargeClass","ChargeDescription","ChargePeriodEnd","ChargePeriodStart","CommitmentDiscountCategory","CommitmentDiscountId","CommitmentDiscountName","CommitmentDiscountQuantity","CommitmentDiscountStatus","CommitmentDiscountType","CommitmentDiscountUnit","ConsumedQuantity","ConsumedUnit","ContractApplied","ContractedCost","ContractedUnitPrice","EffectiveCost","HostProviderName","InvoiceId","InvoiceIssuerName","ListCost","ListUnitPrice","PricingCategory","PricingCurrency","PricingQuantity","PricingUnit","ProviderName","PublisherName","RegionId","RegionName","ResourceId","ResourceName","ResourceType","ServiceCategory","ServiceName","ServiceProviderName","SkuId","SkuMeter","SkuPriceDetails","SkuPriceId","SubAccountId","SubAccountName","SubAccountType","Tags","AllocatedMethodDetails","AvailabilityZone","ChargeFrequency","ServiceSubcategory","PricingCurrencyContractedUnitPrice","PricingCurrencyEffectiveCost","PricingCurrencyListUnitPrice","CommitmentProgramEligibilityDetails","InvoiceDetailId"
"AllocatedMethodId-7293","AllocatedResourceId-5844","AllocatedResourceName-7367","{}",375.426984,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"BigQuery Dataset in Belgium","2024-09-23T11:00:00Z","2024-09-23T10:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,375.426984,1.5052,0,"Google","INV-202409-35409","Google",514.279098,2.0619,"Other","USD",249.42,"GiB","Google","Google","europe-west1","Belgium","//compute.googleapis.com/projects/Helios Labs/zones/europe-west1-a/instances/inst-392",NULL,"Dataset","Analytics","BigQuery","Google","AH9WD78D84UZTWBV","BigQuery GiB",NULL,"8HAU7AGA99055QQ5.1FN2891Y","proj-helios-dev","helios-dev","BillingAccount",NULL,NULL,NULL,"One-Time","Data Warehouses",1.5052,0,2.0619,NULL,NULL
"AllocatedMethodId-1263","AllocatedResourceId-9726","AllocatedResourceName-6195","{}",1016.05070112,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Storage Bucket in Belgium","2024-09-13T20:00:00Z","2024-09-13T19:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,287.0400000000,"GiB",NULL,1286.140128,4.4807,1016.05070112,"Google","INV-202409-59499","Google",1397.9709120000002,4.8703,"Other","USD",287.04,"GiB","Google","Google","europe-west1","Belgium","//compute.googleapis.com/projects/Helios Labs/zones/europe-west1-a/instances/inst-7468",NULL,"Bucket","Storage","Cloud Storage","Google","1K6HEWALN5SN95PS","Cloud Storage GiB",NULL,"UDUKHSAUAQ4I0B41.KERW52P0","proj-helios-prod","helios-prod","BillingAccount",NULL,NULL,NULL,"Usage-Based","Object Storage",4.4807,1016.05070112,4.8703,NULL,NULL
"AllocatedMethodId-9073","AllocatedResourceId-9812","AllocatedResourceName-4619","{}",228.78821488,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Elastic Load Balancing Load Balancer in US East (N. Virginia)","2024-09-13T18:00:00Z","2024-09-13T17:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,194.4400000000,"LCU-Hours",NULL,266.032808,1.3682,228.78821488,"AWS","INV-202409-58930","AWS",354.71689200000003,1.8243,"Standard","USD",194.44,"LCU-Hours","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-007427b85127",NULL,"Load Balancer","Networking","Elastic Load Balancing","AWS","2HPH8QQQYE1PULV4","Elastic Load Balancing LCU-Hours",NULL,"Q444RP2KFJO6R632.XYEF974V","438839167390","Zenith Eclipse","BillingAccount","{""cost_center"": ""CC-3090"", ""owner"": ""k.johnson""}",NULL,NULL,"Usage-Based","Application Networking",1.3682,228.78821488,1.8243,NULL,NULL
"AllocatedMethodId-1776","AllocatedResourceId-8681","AllocatedResourceName-8465","{}",8.86938,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Azure Load Balancer Load Balancer in West Europe","2024-09-02T18:00:00Z","2024-09-02T17:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.86938,0.0548,0,"Microsoft","INV-202409-42446","Microsoft",9.96996,0.0616,"Standard","USD",161.85,"Hours","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-486/providers/Microsoft.Compute/virtualMachines/vm-4846",NULL,"Load Balancer","Networking","Azure Load Balancer","Microsoft","0I4GIMOPD0VPMXMX","Azure Load Balancer Hours",NULL,"4U8BZK6LHZA7595U.469J4M31","sub-4d3e","Sandbox","BillingProfile","{""business_unit"": ""OsloData"", ""owner"": ""a.lovelace"", ""application"": ""BrightSourceCore""}",NULL,NULL,"Recurring","Application Networking",0.0548,0,0.0616,NULL,NULL
"AllocatedMethodId-5554","AllocatedResourceId-6172","AllocatedResourceName-2483","{}",955.6666812,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage","Correction","Azure Functions Function App in West Europe","2024-09-17T11:00:00Z","2024-09-17T10:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,328.6800000000,"Executions",NULL,1309.13244,3.9830,955.6666812,"Microsoft","INV-202409-31573","Microsoft",1636.4319839999998,4.9788,"Dynamic","USD",328.68,"Executions","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-504/providers/Microsoft.Compute/virtualMachines/vm-2680",NULL,"Function App","Compute","Azure Functions","Microsoft","SRXC2IZKBFB2OLJZ","Azure Functions Executions",NULL,"WJ27KWSYPBVTFW15.HE32UN92","sub-2b7c","Staging","BillingProfile",NULL,NULL,NULL,"Usage-Based","Serverless Compute",3.9830,955.6666812,4.9788,NULL,NULL
"AllocatedMethodId-1579","AllocatedResourceId-9670","AllocatedResourceName-7094","{}",673.51005225,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Compute Instance in Australia East (Sydney)","2024-09-01T08:00:00Z","2024-09-01T07:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,382.4100000000,"Hours",NULL,898.013403,2.3483,673.51005225,"Oracle","INV-202409-35194","Oracle",1320.614694,3.4534,"Standard","USD",382.41,"Hours","Oracle","Oracle","ap-sydney-1","Australia East (Sydney)","ocid1.instance.oc1.ap-sydney-1.00ca0619595d",NULL,"Instance","Compute","Oracle Compute","Oracle","BWFMC002LEI8GUY9","Oracle Compute Hours",NULL,"P92BL47VO29JHSKT.FO4G4PA1","ocid1.compartment.oc1..dev","development","Tenancy","{""team"": ""payments"", ""environment"": ""staging"", ""owner"": ""a.lovelace""}",NULL,NULL,"Usage-Based","Virtual Machines",2.3483,673.51005225,3.4534,NULL,NULL
"AllocatedMethodId-8743","AllocatedResourceId-3440","AllocatedResourceName-1761","{}",654.5748209999999,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Virtual Machines Virtual Machine in UK South","2024-09-12T04:00:00Z","2024-09-12T03:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,654.5748209999999,1.3389,0,"Microsoft","INV-202409-57158","Microsoft",1039.037917,2.1253,"Standard","USD",488.89,"Hours","Microsoft","Microsoft","uksouth","UK South","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-688/providers/Microsoft.Compute/virtualMachines/vm-6747",NULL,"Virtual Machine","Compute","Virtual Machines","Microsoft","0CZ44XWW2PUSGAU2","Virtual Machines Hours",NULL,"4IWASCLV869EB8UU.72JNV56S","sub-4d3e","Sandbox","BillingProfile","{""cost_center"": ""CC-2042""}",NULL,NULL,"Recurring","Virtual Machines",1.3389,0,2.1253,NULL,NULL
"AllocatedMethodId-8982","AllocatedResourceId-3295","AllocatedResourceName-3699","{}",657.93483144,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Storage Service Bucket in Europe (Ireland)","2024-09-01T17:00:00Z","2024-09-01T16:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,394.6100000000,"GB",NULL,913.7983770000001,2.3157,657.93483144,"AWS","INV-202409-48388","AWS",1450.467977,3.6757,"Standard","USD",394.61,"GB","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-006e5e7a61b4",NULL,"Bucket","Storage","Amazon Simple Storage Service","AWS","XY1FOSBR2WCCCTV9","Amazon Simple Storage Service GB",NULL,"TC9II4BZCYTTPV1W.6COZN9NZ","517389287820","Atlas Nimbus","BillingAccount","{""cost_center"": ""CC-3090""}",NULL,"us-east-1a","Usage-Based","Object Storage",2.3157,657.93483144,3.6757,NULL,NULL
"AllocatedMethodId-9938","AllocatedResourceId-5817","AllocatedResourceName-7221","{}",18.9236016,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud SQL Database Instance in Singapore","2024-09-21T17:00:00Z","2024-09-21T16:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.8600000000,"Hours",NULL,26.28278,0.2230,18.9236016,"Google","INV-202409-40123","Google",38.092352,0.3232,"Standard","USD",117.86,"Hours","Google","Google","asia-southeast1","Singapore","//compute.googleapis.com/projects/Helios Labs/zones/asia-southeast1-a/instances/inst-5611",NULL,"Database Instance","Databases","Cloud SQL","Google","0ZPCCCQWN9BR9805","Cloud SQL Hours",NULL,"KUGTAYH2D62NE5A6.HZ089GOB","proj-helios-prod","helios-prod","BillingAccount",NULL,NULL,"asia-southeast1-c","Usage-Based","Relational Databases",0.2230,18.9236016,0.3232,NULL,NULL
"AllocatedMethodId-4036","AllocatedResourceId-8047","AllocatedResourceName-5280","{}",138.40354,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"AWS Lambda Function in US West (Oregon)","2024-09-05T03:00:00Z","2024-09-05T02:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,126.2000000000,"Requests",NULL,138.40354,1.0967,138.40354,"AWS","INV-202409-58493","AWS",164.76672000000002,1.3056,"Dynamic","USD",126.20,"Requests","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-007eb974dde6",NULL,"Function","Compute","AWS Lambda","AWS","62ZLKW5T5RXC9D62","AWS Lambda Requests",NULL,"H3OOFV5G1CRLYFQQ.2F0VCQQG","663626350770","Zenith Apollo","BillingAccount","{""business_unit"": ""MarseilleSRE""}",NULL,"us-west-2b","Usage-Based","Serverless Compute",1.0967,138.40354,1.3056,NULL,NULL
"AllocatedMethodId-6760","AllocatedResourceId-5475","AllocatedResourceName-3171","{}",257.383984,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud SQL Database Instance in Belgium","2024-09-26T11:00:00Z","2024-09-26T10:00:00Z","Usage","cd-329842","commit-9842",NULL,"Used","Committed Use Discount",NULL,128.4800000000,"Hours",NULL,279.7652,2.1775,257.383984,"Google","INV-202409-11165","Google",423.89406399999996,3.2993,"Standard","USD",128.48,"Hours","Google","Google","europe-west1","Belgium","//compute.googleapis.com/projects/Helios Labs/zones/europe-west1-a/instances/inst-8614",NULL,"Database Instance","Databases","Cloud SQL","Google","KTL40A5SHT1QRAK1","Cloud SQL Hours",NULL,"HMWMSJUWVYF9MJ1J.FN8QHXWE","proj-helios-dev","helios-dev","BillingAccount","{""team"": ""platform"", ""owner"": ""g.hopper"", ""environment"": ""dev""}",NULL,"asia-southeast1-c","Usage-Based","Relational Databases",2.1775,257.383984,3.2993,NULL,NULL
"AllocatedMethodId-9108","AllocatedResourceId-3572","AllocatedResourceName-7607","{}",42.78773652,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Storage Bucket in Northern Virginia","2024-09-01T07:00:00Z","2024-09-01T06:00:00Z","Spend","cd-651122","commit-1122",NULL,"Used","Committed Use Discount",NULL,251.6600000000,"GiB",NULL,49.753181999999995,0.1977,42.78773652,"Google","INV-202409-55426","Google",77.737774,0.3089,"Committed","USD",251.66,"GiB","Google","Google","us-east4","Northern Virginia","//compute.googleapis.com/projects/Helios Labs/zones/us-east4-a/instances/inst-5009",NULL,"Bucket","Storage","Cloud Storage","Google","LN57GPJ04K2PPJ0I","Cloud Storage GiB",NULL,"2212S1V66HSY823S.JSRMEM05","proj-helios-dev","helios-dev","BillingAccount","{""application"": ""NimbusAPI"", ""environment"": ""dev""}",NULL,"us-central1-a","Usage-Based","Object Storage",0.1977,42.78773652,0.3089,NULL,NULL
"AllocatedMethodId-6202","AllocatedResourceId-2383","AllocatedResourceName-1352","{}",337.8442431,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Load Balancer Load Balancer in UK South (London)","2024-09-30T08:00:00Z","2024-09-30T07:00:00Z","Usage","cd-179316","commit-9316",NULL,"Used","Reserved Instance",NULL,211.3500000000,"Hours",NULL,371.25741,1.7566,337.8442431,"Oracle","INV-202409-21349","Oracle",464.08233,2.1958,"Other","USD",211.35,"Hours","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.004d32bd74d2",NULL,"Load Balancer","Networking","Oracle Load Balancer","Oracle","98OMMGUG6BGZZR8A","Oracle Load Balancer Hours",NULL,"KP1I8DHO67XMEHWR.P48GX5PQ","ocid1.compartment.oc1..prod","production","Tenancy","{""team"": ""platform"", ""cost_center"": ""CC-2042""}",NULL,"us-ashburn-1-AD-1","Usage-Based","Application Networking",1.7566,337.8442431,2.1958,NULL,NULL
"AllocatedMethodId-2522","AllocatedResourceId-7411","AllocatedResourceName-3686","{}",27.89584028,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Functions Function in US East (Ashburn)","2024-09-08T20:00:00Z","2024-09-08T19:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.8100000000,"Invocations",NULL,36.705053,1.2313,27.89584028,"Oracle","INV-202409-82396","Oracle",59.202659999999995,1.9860,"Standard","USD",29.81,"Invocations","Oracle","Oracle","us-ashburn-1","US East (Ashburn)","ocid1.instance.oc1.us-ashburn-1.00bad5d38a66",NULL,"Function","Compute","Oracle Functions","Oracle","IJVG9J1GPVC0IED7","Oracle Functions Invocations",NULL,"SCEU45BZI7EC4WL1.7Z0XD8N0","ocid1.compartment.oc1..dev","development","Tenancy",NULL,NULL,"uk-london-1-AD-2","Usage-Based","Serverless Compute",1.2313,27.89584028,1.9860,NULL,NULL
"AllocatedMethodId-5076","AllocatedResourceId-5845","AllocatedResourceName-9016","{}",880.88981409,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Relational Database Service Database Instance in US East (N. Virginia)","2024-09-10T16:00:00Z","2024-09-10T15:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,262.7300000000,"Hours",NULL,1240.689879,4.7223,880.88981409,"AWS","INV-202409-87680","AWS",1279.048459,4.8683,"Standard","USD",262.73,"Hours","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-003f3cb3875a",NULL,"Database Instance","Databases","Amazon Relational Database Service","AWS","BDVZLZC4ALS5S6U2","Amazon Relational Database Service Hours",NULL,"787KEOK3O8HVLJNL.I3LUQCHS","438839167390","Zenith Eclipse","BillingAccount",NULL,NULL,NULL,"Usage-Based","Relational Databases",4.7223,880.88981409,4.8683,NULL,NULL
"AllocatedMethodId-2366","AllocatedResourceId-6118","AllocatedResourceName-7647","{}",117.09792006,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud SQL Database Instance in Belgium","2024-09-22T15:00:00Z","2024-09-22T14:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.5100000000,"Hours",NULL,188.867613,1.0463,117.09792006,"Google","INV-202409-16391","Google",242.13611399999996,1.3414,"Standard","USD",180.51,"Hours","Google","Google","europe-west1","Belgium","//compute.googleapis.com/projects/Helios Labs/zones/europe-west1-a/instances/inst-826",NULL,"Database Instance","Databases","Cloud SQL","Google","P4WXXBRV8P85XCA5","Cloud SQL Hours",NULL,"3CDMH2JGEOX6ASMN.PHX00QBH","proj-helios-prod","helios-prod","BillingAccount","{""environment"": ""dev"", ""business_unit"": ""LisbonOps"", ""team"": ""infra""}",NULL,NULL,"Usage-Based","Relational Databases",1.0463,117.09792006,1.3414,NULL,NULL
"AllocatedMethodId-7047","AllocatedResourceId-2425","AllocatedResourceName-8730","{}",27.4014208,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage","Correction","Amazon Elastic Compute Cloud Virtual Machine in US West (Oregon)","2024-09-14T23:00:00Z","2024-09-14T22:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,83.2000000000,"Hours",NULL,44.195840000000004,0.5312,27.4014208,"AWS","INV-202409-57815","AWS",72.45056000000001,0.8708,"Dynamic","USD",83.20,"Hours","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-00d969dc441f",NULL,"Virtual Machine","Compute","Amazon Elastic Compute Cloud","AWS","YZOOHYGSD9JMGAE4","Amazon Elastic Compute Cloud Hours",NULL,"F2HSU3QCVHXB9EAA.V02OWK0O","517389287820","Atlas Nimbus","BillingAccount",NULL,NULL,"eu-west-1c","Usage-Based","Virtual Machines",0.5312,27.4014208,0.8708,NULL,NULL
"AllocatedMethodId-5228","AllocatedResourceId-3662","AllocatedResourceName-5310","{}",35.56378224,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Object Storage Bucket in UK South (London)","2024-09-12T07:00:00Z","2024-09-12T06:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,75.0400000000,"GB",NULL,43.905904,0.5851,35.56378224,"Oracle","INV-202409-18741","Oracle",69.689648,0.9287,"Standard","USD",75.04,"GB","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.00424e052cfa",NULL,"Bucket","Storage","Oracle Object Storage","Oracle","SKMX222SFTCX4F5V","Oracle Object Storage GB",NULL,"MJI55WKZHU7377HZ.9PG4GUHF","ocid1.compartment.oc1..prod","production","Tenancy","{""application"": ""NimbusAPI""}",NULL,"uk-london-1-AD-2","Usage-Based","Object Storage",0.5851,35.56378224,0.9287,NULL,NULL
"AllocatedMethodId-6208","AllocatedResourceId-8702","AllocatedResourceName-7237","{}",896.12016312,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Storage Service Bucket in Europe (Ireland)","2024-09-22T09:00:00Z","2024-09-22T08:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,483.0800000000,"GB",NULL,1030.023176,2.1322,896.12016312,"AWS","INV-202409-42032","AWS",1061.858148,2.1981,"Standard","USD",483.08,"GB","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-00ce2af7d223",NULL,"Bucket","Storage","Amazon Simple Storage Service","AWS","QFA0ZUTUD8W4AMQA","Amazon Simple Storage Service GB",NULL,"HF5ZF3BYGNCHGI2N.8OF7F3KB","663626350770","Zenith Apollo","BillingAccount",NULL,NULL,NULL,"Usage-Based","Object Storage",2.1322,896.12016312,2.1981,NULL,NULL
"AllocatedMethodId-5696","AllocatedResourceId-7958","AllocatedResourceName-5212","{}",652.3688946,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"BigQuery Dataset in Singapore","2024-09-02T08:00:00Z","2024-09-02T07:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,387.3000000000,"GiB",NULL,893.65602,2.3074,652.3688946,"Google","INV-202409-74912","Google",1258.64754,3.2498,"Other","USD",387.30,"GiB","Google","Google","asia-southeast1","Singapore","//compute.googleapis.com/projects/Helios Labs/zones/asia-southeast1-a/instances/inst-9394",NULL,"Dataset","Analytics","BigQuery","Google","LTEHQ4USZ1JR7JIO","BigQuery GiB",NULL,"D1SIEF16QZDO7WGV.JPR1ZUJE","proj-helios-prod","helios-prod","BillingAccount","{""application"": ""AtlasPortal"", ""team"": ""platform"", ""environment"": ""prod""}",NULL,"europe-west1-b","Usage-Based","Data Warehouses",2.3074,652.3688946,3.2498,NULL,NULL
"AllocatedMethodId-7988","AllocatedResourceId-9224","AllocatedResourceName-6902","{}",13.68246154,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Adjustment",NULL,"Cloud Storage Bucket in Belgium","2024-09-19T12:00:00Z","2024-09-19T11:00:00Z","Usage","cd-961433","commit-1433",NULL,"Used","Reserved Instance",NULL,NULL,NULL,NULL,18.743098,0.0473,13.68246154,"Google","INV-202409-97143","Google",18.941228,0.0478,"Committed","USD",396.26,"GiB","Google","Google","europe-west1","Belgium",NULL,NULL,NULL,"Storage","Cloud Storage","Google","OS1PGA58C481U2YD","Cloud Storage GiB",NULL,"H97OARGURS5T5PPR.OX4P14CG","proj-helios-prod","helios-prod","BillingAccount","{""team"": ""platform""}",NULL,NULL,"One-Time","Object Storage",0.0473,13.68246154,0.0478,NULL,NULL
"AllocatedMethodId-9492","AllocatedResourceId-6365","AllocatedResourceName-7518","{}",56.2962168,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Tax",NULL,"Tax charge in West Europe","2024-09-29T10:00:00Z","2024-09-29T09:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55.7008840000,NULL,56.2962168,"Microsoft","INV-202409-25148","Microsoft",69.6531300000,NULL,NULL,"USD",NULL,NULL,"Microsoft","Microsoft",NULL,NULL,NULL,NULL,NULL,"Other","Tax","Microsoft",NULL,NULL,NULL,NULL,"sub-9a1f","Production","BillingProfile",NULL,NULL,NULL,"One-Time","Other (Security)",NULL,56.2962168,NULL,NULL,NULL
"AllocatedMethodId-6395","AllocatedResourceId-7392","AllocatedResourceName-8963","{}",1353.5839648,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage","Correction","Cloud Load Balancing Forwarding Rule in Iowa","2024-09-08T06:00:00Z","2024-09-08T05:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,393.9200000000,"Hours",NULL,1829.1675200000002,4.6435,1353.5839648,"Google","INV-202409-34297","Google",1847.6423680000003,4.6904,"Other","USD",393.92,"Hours","Google","Google","us-central1","Iowa","//compute.googleapis.com/projects/Helios Labs/zones/us-central1-a/instances/inst-9342",NULL,"Forwarding Rule","Networking","Cloud Load Balancing","Google","JYZ6DZNLSE1GFWRC","Cloud Load Balancing Hours",NULL,"YL56B68DZ6MFHJH3.VI9JKNPF","proj-helios-dev","helios-dev","BillingAccount",NULL,NULL,"europe-west1-b","Usage-Based","Application Networking",4.6435,1353.5839648,4.6904,NULL,NULL
"AllocatedMethodId-2902","AllocatedResourceId-5279","AllocatedResourceName-2506","{}",834.7958788,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Tax",NULL,"Tax charge in UK South (London)","2024-09-30T11:00:00Z","2024-09-30T10:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.9479550000,NULL,834.7958788,"Oracle","INV-202409-70357","Oracle",79.1157380000,NULL,NULL,"USD",NULL,NULL,"Oracle","Oracle",NULL,NULL,NULL,NULL,NULL,"Other","Tax","Oracle",NULL,NULL,NULL,NULL,"ocid1.compartment.oc1..prod","production","Tenancy",NULL,NULL,NULL,"One-Time","Other (Security)",NULL,834.7958788,NULL,NULL,NULL
